job_id,month,standard_job,job_title,job_responsibility,job_requirement,skills
GEN001402,2025-08,数据治理工程师,数据治理实习生-隐私和数据保护办公室,"日常实习：面向全体在校生，为符合岗位要求的同学提供为期3个月及以上的项目实践机会。
团队介绍：我们是字节跳动隐私与数据保护核心团队，联动法律、安全、研发等多方力量，为全球数亿用户构建第一道数据安全防线。聚焦隐私合规落地、数据风险防控，在超150个国家/地区的复杂隐私、数据合规场景中，构建全生命周期数据安全方案，以“隐私+数据”双通道驱动保护创新。
为什么加入我们？
1、全球化核心战场：加入支撑字节跳动国际化生态的关键团队，主导服务数亿用户的隐私安全体系，同字节跳动系产品一起定义行业标准；
2、硬核能力历练：攻克数亿级数据防护，横跨美洲、欧盟、东南亚等法律差异等难题，沉淀覆盖多区域的合规技术视野；
3、多元成长生态：融入跨多国家多城市的协作团队，参与行业隐私标杆项目，在文化碰撞中解锁国际化合规实战经验。
1、支持数据分类和分类方法和标准，识别和标记存储中的各种数据样本，并确保准确性和召回率；
2、支持算法及LLM模型识别优化，梳理数据分类分级识别的建议和依据，参与识别模型改进方案讨论；
3、深入理解业务，调研各业务线数据样本，完善数据标签和样本库分类标准；
4、调研LLM落地场景，搭建数据链路，支持提升数据分类效率和质量。
补充职责：结合业务场景推进Mureka、Python、数据质量建设相关能力建设与落地。","1、本科及以上学历在读，信息安全、计算机、数学等相关理工类专业优先；
2、理解算法模型识别的流程，熟悉SQL或Python基本数据分析操作，了解Spark、Hive等大数据处理工具或框架；
3、具有团队合作精神，沟通能力强，能够与产品、开发等团队成员协作；
4、可保证连续实习三个月以上，每周可实习4天以上。",Mureka; Python; 数据质量建设; SQL; 数据治理; 地图数据质量评估
GEN001403,2025-10,数据治理工程师,地图测绘工程师,"负责地图数据采集和运营维护；
负责地图数据质量评估；
负责跟进地图数据问题解决并解决；
补充职责：结合业务场景推进数据分析、AI产品、数据质量建设相关能力建设与落地。","本科以上，GIS及相关专业，熟练掌握常用 GIS 工具，例如 qgis、mapinfo；
思维活跃，具备强烈的好奇心、有韧性、抗压能力强；
具备较强同理心和沟通能力；
符合京东价值观：客户为先、创新、拼搏、担当、感恩、诚信。",数据分析; AI产品; 数据质量建设; 数据库优化; Mureka
GEN001404,2025-11,数据治理工程师,AI音乐标注实习生,"1. 对音乐作品进行专业标注，包括整体音乐特征分析和分段结构标注
2. 准确标注音乐的调性、节奏、配器、风格等关键信息
3. 按照项目要求完成每日标注任务，确保数据质量和标注一致性
4. 参与标注流程优化，协助完善音乐标注标准","【本科及以上学历，音乐相关专业优先（如音乐表演、作曲、音乐制作等），每周至少实习4天，持续3个月以上】
1. 具备扎实的乐理基础，能够辨识常见乐器音色和音乐风格
2. 对音乐细节敏感，有良好的听辨分析能力
3. 工作耐心细致，能够保证标注的准确性和完整性
【加分项】
1. 有音乐制作、音频编辑或MIDI制作经验
2. 熟悉多种音乐流派及其特点
3. 具备基础的音乐分析能力，如和声、曲式分析等
4. 对AI音乐技术有浓厚兴趣，有使用Suno/Mureka等进行AI音乐创作的经验",数据分析; AI产品; 音频编辑; 数据库开发; Python; 数据库设计; SQL; GIS; 地图数据采集
GEN001405,2025-12,数据治理工程师,地图测绘工程师,"负责地图数据采集和运营维护；
负责地图数据质量评估；
负责跟进地图数据问题解决并解决；
补充职责：结合业务场景推进QGIS、Suno、Python相关能力建设与落地。","本科以上，GIS及相关专业，熟练掌握常用 GIS 工具，例如 qgis、mapinfo；
思维活跃，具备强烈的好奇心、有韧性、抗压能力强；
具备较强同理心和沟通能力；
符合京东价值观：客户为先、创新、拼搏、担当、感恩、诚信。",QGIS; Suno; Python; 大数据处理; SQL; GIS; 算法模型识别
GEN001406,2026-02,数据治理工程师,数据治理实习生-隐私和数据保护办公室,"日常实习：面向全体在校生，为符合岗位要求的同学提供为期3个月及以上的项目实践机会。
团队介绍：我们是字节跳动隐私与数据保护核心团队，联动法律、安全、研发等多方力量，为全球数亿用户构建第一道数据安全防线。聚焦隐私合规落地、数据风险防控，在超150个国家/地区的复杂隐私、数据合规场景中，构建全生命周期数据安全方案，以“隐私+数据”双通道驱动保护创新。
为什么加入我们？
1、全球化核心战场：加入支撑字节跳动国际化生态的关键团队，主导服务数亿用户的隐私安全体系，同字节跳动系产品一起定义行业标准；
2、硬核能力历练：攻克数亿级数据防护，横跨美洲、欧盟、东南亚等法律差异等难题，沉淀覆盖多区域的合规技术视野；
3、多元成长生态：融入跨多国家多城市的协作团队，参与行业隐私标杆项目，在文化碰撞中解锁国际化合规实战经验。
1、支持数据分类和分类方法和标准，识别和标记存储中的各种数据样本，并确保准确性和召回率；
2、支持算法及LLM模型识别优化，梳理数据分类分级识别的建议和依据，参与识别模型改进方案讨论；
3、深入理解业务，调研各业务线数据样本，完善数据标签和样本库分类标准；
4、调研LLM落地场景，搭建数据链路，支持提升数据分类效率和质量。","1、本科及以上学历在读，信息安全、计算机、数学等相关理工类专业优先；
2、理解算法模型识别的流程，熟悉SQL或Python基本数据分析操作，了解Spark、Hive等大数据处理工具或框架；
3、具有团队合作精神，沟通能力强，能够与产品、开发等团队成员协作；
4、可保证连续实习三个月以上，每周可实习4天以上。
补充要求：具备数据质量建设、音频编辑、Mureka相关实践经验者优先。",数据质量建设; 音频编辑; Mureka; 数据库优化; GIS; Python; 数据库开发; AI音乐
GEN001407,2026-03,数据治理工程师,资深数据质量工程师（数据采集方向）,"1.承接数据产品团队数据采集方案，协助采集团队进行采集实施并确保准确、高效地获取目标数据，同时保证数据的稳定性和准确性；
2. 针对从目标平台采集来的数据建立执行数据质控标准，保障数据准确、完整、一致、有效；开发自动化校验工具，落地数据传输和存储线上化方案；
3.优化数据采集至入库应用相关链路，运用大模型助力数据质量提升，对原始非结构化数据进行清洗加工并建立异常数据预警机制，夯实数据治理和预警能力；
4.结合数据特点与业务应用需求，设计数据质量和稳定性方案，针对数据异动建设应急响应机制，协同上下游完善数据链路中数据传输、数据预警和数据治理的标准化SOP落地；","1.3年以上数据治理、数据采集相关经验，精通数据库设计、开发与优化，熟悉数据爬虫场景的数据治理与数据质量建设者优先；
2.有数据采集技术或数据采集项目管理相关经验，能够设计高效的数据采集方案，有参与过多个大型平台采集和数据质量建设者优先；
3.具备强大的问题解决能力，具备新技术自研自学意愿，是AI产品深度用户，善用AI提升工作效率。能够快速适应不同的采集工程任务和挑战；
4.具备良好的沟通能力和团队合作精神，能够与不同背景的人员进行有效的沟通和协作，有过团队管理经验者优先；",QGIS; 数据质量建设; 数据采集; Spark; 音频编辑; 地图数据质量评估; 数据库优化; Hive
GEN001408,2026-04,数据治理工程师,数据治理实习生-隐私和数据保护办公室,"日常实习：面向全体在校生，为符合岗位要求的同学提供为期3个月及以上的项目实践机会。
团队介绍：我们是字节跳动隐私与数据保护核心团队，联动法律、安全、研发等多方力量，为全球数亿用户构建第一道数据安全防线。聚焦隐私合规落地、数据风险防控，在超150个国家/地区的复杂隐私、数据合规场景中，构建全生命周期数据安全方案，以“隐私+数据”双通道驱动保护创新。
为什么加入我们？
1、全球化核心战场：加入支撑字节跳动国际化生态的关键团队，主导服务数亿用户的隐私安全体系，同字节跳动系产品一起定义行业标准；
2、硬核能力历练：攻克数亿级数据防护，横跨美洲、欧盟、东南亚等法律差异等难题，沉淀覆盖多区域的合规技术视野；
3、多元成长生态：融入跨多国家多城市的协作团队，参与行业隐私标杆项目，在文化碰撞中解锁国际化合规实战经验。
1、支持数据分类和分类方法和标准，识别和标记存储中的各种数据样本，并确保准确性和召回率；
2、支持算法及LLM模型识别优化，梳理数据分类分级识别的建议和依据，参与识别模型改进方案讨论；
3、深入理解业务，调研各业务线数据样本，完善数据标签和样本库分类标准；
4、调研LLM落地场景，搭建数据链路，支持提升数据分类效率和质量。","1、本科及以上学历在读，信息安全、计算机、数学等相关理工类专业优先；
2、理解算法模型识别的流程，熟悉SQL或Python基本数据分析操作，了解Spark、Hive等大数据处理工具或框架；
3、具有团队合作精神，沟通能力强，能够与产品、开发等团队成员协作；
4、可保证连续实习三个月以上，每周可实习4天以上。",AI产品; 数据分析; 音频编辑; AI音乐; Hive; 算法模型识别; MIDI制作; SQL
GEN001409,2026-05,数据治理工程师,地图测绘工程师,"负责地图数据采集和运营维护；
负责地图数据质量评估；
负责跟进地图数据问题解决并解决；","本科以上，GIS及相关专业，熟练掌握常用 GIS 工具，例如 qgis、mapinfo；
思维活跃，具备强烈的好奇心、有韧性、抗压能力强；
具备较强同理心和沟通能力；
符合京东价值观：客户为先、创新、拼搏、担当、感恩、诚信。",数据分析; 数据采集; AI音乐; 数据库设计; 地图数据采集; 地图数据质量评估; Python
GEN001410,2026-06,数据治理工程师,数据治理实习生-隐私和数据保护办公室,"日常实习：面向全体在校生，为符合岗位要求的同学提供为期3个月及以上的项目实践机会。
团队介绍：我们是字节跳动隐私与数据保护核心团队，联动法律、安全、研发等多方力量，为全球数亿用户构建第一道数据安全防线。聚焦隐私合规落地、数据风险防控，在超150个国家/地区的复杂隐私、数据合规场景中，构建全生命周期数据安全方案，以“隐私+数据”双通道驱动保护创新。
为什么加入我们？
1、全球化核心战场：加入支撑字节跳动国际化生态的关键团队，主导服务数亿用户的隐私安全体系，同字节跳动系产品一起定义行业标准；
2、硬核能力历练：攻克数亿级数据防护，横跨美洲、欧盟、东南亚等法律差异等难题，沉淀覆盖多区域的合规技术视野；
3、多元成长生态：融入跨多国家多城市的协作团队，参与行业隐私标杆项目，在文化碰撞中解锁国际化合规实战经验。
1、支持数据分类和分类方法和标准，识别和标记存储中的各种数据样本，并确保准确性和召回率；
2、支持算法及LLM模型识别优化，梳理数据分类分级识别的建议和依据，参与识别模型改进方案讨论；
3、深入理解业务，调研各业务线数据样本，完善数据标签和样本库分类标准；
4、调研LLM落地场景，搭建数据链路，支持提升数据分类效率和质量。
补充职责：结合业务场景推进AI产品、QGIS、Spark相关能力建设与落地。","1、本科及以上学历在读，信息安全、计算机、数学等相关理工类专业优先；
2、理解算法模型识别的流程，熟悉SQL或Python基本数据分析操作，了解Spark、Hive等大数据处理工具或框架；
3、具有团队合作精神，沟通能力强，能够与产品、开发等团队成员协作；
4、可保证连续实习三个月以上，每周可实习4天以上。
补充要求：具备AI产品、QGIS、Spark相关实践经验者优先。",AI产品; QGIS; Spark; 数据采集; MapInfo; 算法模型识别; MIDI制作
GEN001411,2024-12,数据分析师,数据科学专家,"1.负责广告业务数据的预测、监控与分析，建立异常预警机制，对异常数据快速定位并推动问题解决；
2.洞察客户需求、行业趋势与市场竞争变化，挖掘广告业务增长机会，输出可落地的策略建议；
3.基于数据分析结论，协同业务、技术、运营团队，推动广告产品优化、策略迭代与效果提升；
4.构建业务关键指标体系，设计并优化数据分析模型，提升数据驱动决策的效率与准确性；
5.定期输出分析报告，为业务决策、资源调配与长期规划提供数据支持。
补充职责：结合业务场景推进数据科学、通信瓶颈分析、Spark相关能力建设与落地。","1.数学、统计学、计算机科学、信息管理等相关专业优先；
2.具备相关数据分析相关经验，有广告、互联网或数字营销行业背景者优先；
3.熟练掌握SQL、Python/R等数据分析工具，熟悉常用统计分析方法与数据可视化；
4.具备出色的数据敏感度和逻辑思维能力，能通过数据发现业务问题并提出解决方案；
5.符合京东价值观：客户为先、创新、拼搏、担当、感恩、诚信。",数据科学; 通信瓶颈分析; Spark; 检验方法优化; RNN; 覆盖度建模; Java
GEN001412,2024-12,数据分析师,安全情报专家 / Leader,"1. 负责联动技术人员、运营人员共同构建全域安全情报采集矩阵，覆盖境外论坛、交易站点、代理资源等渠道，针对商户用户作弊、账号养号、ATO等黑产行为，制定采集方案、挖掘情报源头，保障情报实时性、全面性；
2. 统筹安全情报清洗、归类、标签化管理，建立情报数据标准；深度研判黑灰产作案链路、团伙组织、作弊手法、迭代趋势，输出行业情报报告、风险研判报告，识别新型风控漏洞；
3. 联动风控策略、业务安全、信息安全等团队，输出可用情报线索、黑名单、可利用漏洞，并推动专项打击和涉案溯源；充分理解平台防控架构，利用情报内容联同业务安全蓝军进行风险自测；
4. 拓展外部情报合作资源，维护行业情报渠道，制定团队中长期情报建设规划，优化采集工具、情报库迭代升级。","1、具备成熟的暗网、社群、境外站点情报挖掘能力，熟练使用各类情报采集、溯源、研判工具；拥有情报库搭建、情报数据分析实操经验，能够独立输出高质量风控情报报告；
2、5年及以上大厂业务安全、黑灰产情报相关工作经验，熟悉O2O、本地生活、电商行业黑灰产产业链，精通薅羊毛、虚假交易、商户作弊、资金流转等常见黑产作案模式；
3、擅长工作流程搭建、人员能力赋能、项目进度管控；具备极强的风险敏感度、逻辑分析能力，抗压性强；有跨境平台黑灰产情报经验者优先；
4、具备良好的沟通能力和团队合作精神，能够与不同背景的人员进行有效的沟通和协作，有团队管理经验者优先；
5、工作地杭州或北京均可。",Uplift Model; 多模态; WMS; 商品信息结构化; Oracle; 反作弊
GEN001413,2025-01,数据分析师,数据科学实习生-剪映,"日常实习：面向全体在校生，为符合岗位要求的同学提供为期3个月及以上的项目实践机会。
团队介绍：Data-剪映Capcut-数据科学，主要负责剪映/Capcut、醒图/Hypic、即梦/Dreamina、Commerce Pro等多个剪映系产品的增长、用户体验、商业化、推荐分发等数据相关工作。在基于统计学、因果推断、机器学习等方法的基础上，帮助业务搭建数据体系、设计分析AB实验、制定商业化与增长策略、优化推荐系统、推动功能迭代等方式，为业务发现新的增长方向、暴露问题与优化点、提升业务理解与认知。
1、负责剪映系App的数据科学工作，聚焦于优化产品迭代方向、商业化变现、用户增长与泛化等场景的数据科学问题；
2、设计产品数据埋点、规划和搭建核心指标体系和分析体系；
3、通过实验科学、因果推断等方式评估策略的收益和影响；
4、参与到平台策略优化的迭代决策中，通过数据驱动团队高效、科学决策，为平台的创新和可持续发展提供保障。","1、本科及以上学历在读，统计、数学、计算机、经济学等相关专业优先；
2、具备扎实的数理统计基础，熟练掌握SQL，熟悉R/Python/SAS中的一种或者多种工具；熟练掌握统计、实验设计等领域的基础理论；
3、具备严谨的逻辑思维能力，良好的沟通协作能力和数据敏感度，对于探索和挑战充满热情；
4、有用户同理心，能够快速理解用户需求，并发掘其与数据之间的关联。",AI数据分析工具; 预训练数据; 策略分析; 信贷风险策略; 推荐策略分析; LLM应用架构; 效果评估; AI Coding
GEN001414,2025-01,数据分析师,光子 AI-游戏数据科学专家,"1.利用游戏海量数据，设计和构建游戏大模型，包括但不限于社交网络分析，推荐，异常用户挖掘等，为产品设计研发及运营提供支持；
2.数据特征算法：负责海量文本&多模态数据（图像，视频，音频，3D）的内容理解（如分类标签体系、embedding表征、Caption生成等），质量检测（低质识别检测、优质美学评价等），去重/聚类分析，数据合成等算法；
3.关注行业前沿动态，保持行业敏感度，对竞品有专业的研究和分析。","1.在数据挖掘的一个或多个领域有不错的学术或工业产出；
2.熟悉大模型分布式训练，调优，调试；
3.优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情；
4.有较强的研究能力，在大模型、大数据相关领域的学术期刊、会议上有高质量的学术成果；
5.责任心强，良好的业务意识，团队合作能力和沟通协调能力。",大数据处理; 预训练数据; 商品知识图谱; PRM; Hive SQL; LLM应用架构; 量化模型; RAG; SFT
GEN001415,2025-02,数据分析师,数据技术及产品部-结算运营专家-杭州,"1. 负责结算流程的制定与执行，参与结算标准的制定与优化。
2. 协同BD、研发等多方角色，高效完成与供应商及集团各业务线的结算与对账工作。
3. 推进2B/2C结算链路的在线化与数字化建设，保障结算准确性，持续提升结算效率。","1. 业务抽象与流程构建能力：具备优秀的学习能力与结构化思维，能准确理解复杂业务场景，并将其转化为清晰、可落地的结算规则与流程；善于复盘总结，持续推动结算体系优化。
2. 跨团队协同与推动力：具备出色的沟通表达与问题解决能力，能有效协调BD、研发、财务及供应商等多方资源，推动结算事项高效落地，并驱动全链路持续迭代。
3. 数据驱动与数字化意识：具备基础SQL能力，能独立提取和分析结算数据，通过数据洞察识别风险与瓶颈，提出并推动优化方案；有流程数字化或结算系统相关项目经验者优先。",SQL; AI数据分析工具; 商户作弊识别; 威胁情报; CNN; 数据仓库; RNN; Agent
GEN001416,2025-02,数据分析师,威胁情报实习生-安全与风控,"日常实习：面向全体在校生，为符合岗位要求的同学提供为期3个月及以上的项目实践机会。
团队介绍：我们团队致力于通过对攻防技术的持续研究，最大限度降低零日漏洞与安全事件造成的影响。
我们提供红队演练、威胁检测、安全保障工具支持及事件调查等服务，助力提升系统韧性。
通过不断强化攻防两端能力，我们在巩固公司核心安全基础、保障数据与业务安全方面发挥着关键作用。
1、负责黑灰产情报的调查和研究，并持续跟进黑灰产上下游链条的逻辑和技术；
2、分析复盘作弊链路与攻击手法，分析黑产工具、作弊软件、作弊流量等，并跨团队推进防御策略优化；
3、具备数据分析能力，在理解业务的基础上，利用数据化思维，深入分析理解业务风险，能够挖掘出有价值的案件线索，技术辅助案件调查工作，撰写事后技术分析报告反哺业务；
4、有能力利用内部数据，并协调各方资源获取外部各类型黑灰产数据，完成对黑灰产案事件的挖掘溯源和打击工作。
补充职责：结合业务场景推进AI数据分析工具、Spark、信用风险策略相关能力建设与落地。","1、本科及以上学历在读，信息安全、计算机科学等相关专业优先；
2、考虑问题富有前瞻性，逻辑思维强，具备分析复杂问题的能力，有黑灰产情报运营经验的优先；
3、对各类业务风险敏锐感知，有深入挖掘的精神，具备风险情报收集能力和数据分析能力，有大数据处理相关工作经验优先；
4、思路清晰，善于主动思考，有创新、能独立分析和解决问题，拥有强烈的责任心和团队合作精神，出色的学习能力。",AI数据分析工具; Spark; 信用风险策略; 预训练数据; 威胁情报; 覆盖度建模; 核保模型; Schema设计
GEN001417,2025-03,数据分析师,强化学习资深工程师,"1. 负责强化学习算法在业务场景中的研究与应用，设计和实现高效的强化学习模型，解决业务中的复杂策略问题；
2. 持续优化算法性能，提升业务指标，跟踪业界最新技术进展，将前沿算法应用到实际业务中；
3. 解决强化学习理论与实际业务场景有效结合的挑战，处理大规模数据和高维状态空间的技术难题；
4. 在复杂多变的业务环境中保持算法的稳定性和适应性，平衡算法复杂度与工程实现的可行性。","1. 硕士及以上学历，计算机科学、人工智能、机器学习、数据科学或应用数学等相关专业，1-3年相关工作经验；
2. 具有强化学习算法在实际业务场景中的应用经验，有大规模机器学习/深度学习项目经验，熟悉常见的强化学习算法（如PPO，GRPO，DAPO, GSPO）等；
3. 了解常用的强化学习算法框架（如Verl，Slime等），具备良好的沟通表达能力和团队协作精神，具有较强的问题分析和解决能力；
4. 具备良好的学习能力和创新精神，有在顶级会议（如NeurIPS, ICML, ICLR等）发表过相关论文、开源项目贡献或个人技术博客、熟悉分布式训练和大规模数据处理经验者优先。",SQL; AI数据分析工具; Spark; 信用风险策略; Cookie管理; 覆盖度建模; Oracle
GEN001418,2025-03,数据分析师,商业分析岗,"1.通过内外部自主调研，深入了解到家服务行业动态，基于扎实的信息收集，从政策、产业链等层面形成行业发展趋势的认知；
2.主动诊断及发现业务问题，使用科学的方法和分析输出销售策略/绩效考核，同时能沉淀分析思路，产出对业务和产品有价值的方案和建议；
3.敏锐感知市场发展与变化，持续对行业规则进行比较研究，提升平台规则的竞争力；
4.与公司各部门协同沟通业务认知和关键策略，推动整体业绩达成。","1.具备良好的商业sense和数据敏感度，能从海量数据提炼有价值的信息，能通过数据现象发掘可落地的业务洞察；
2.熟练独立编写商业数据分析报告，具备良好的商业敏感度和创新意识，快速识别商业问题和机会；
3.具备良好的接受压力能力、沟通能力和团队精神，有独立开展分析研究项目经验。
符合京东价值观：客户为先、创新、拼搏、担当、感恩、诚信。",数据科学; 特征工程; BI工具; Hive SQL; 机器学习建模; 推荐策略分析; 观察性研究
GEN001419,2025-04,数据分析师,数据分析师-TikTok,"团队介绍：TikTok研发团队，旨在实现TikTok业务的研发工作，搭建及维护业界领先的产品。加入我们，你能接触到包括用户增长、社交、直播、电商C端、内容创造、内容消费等核心业务场景，支持产品在全球赛道上高速发展；也能接触到包括服务架构、基础技术等方向上的技术挑战，保障业务持续高质量、高效率、且安全地为用户服务；同时还能为不同业务场景提供全面的技术解决方案，优化各项产品指标及用户体验。
在这里， 有大牛带队与大家一同不断探索前沿， 突破想象空间。 在这里，你的每一行代码都将服务亿万用户。在这里，团队专业且纯粹，合作氛围平等且轻松。目前在北京，上海，杭州、广州、深圳分别开放多个岗位机会。
1、负责TikTok相关业务的数据分析工作，包括指标体系建设，针对不同项目，设计科学合理的指标体系，推进数据上报、数仓建设、看板建设全链路的工作，完成指标体系落地；基于指标体系，进行指标相关性分析、项目目标拆解、指标监控预警和指标归因分析等；
2、业务分析和挖掘，针对项目所处的不同阶段，基于数据科学能力，提供相应的数据分析服务和数据挖掘服务；如可行性分析和价值论证、ROI分析、现状分析、策略挖掘和机会点挖掘等；
3、效果评估，通过AB实验、因果推断等评估方法对业务动作进行评估，并进行深入的归因分析，支撑科学决策和挖掘优化方向；
4、方法论沉淀和工具建设，对实验、分析、建模方法论进行沉淀和创新，并建设相应的平台工具。","1、计算机、统计、数学相关专业优先，精通SQL以及至少一种脚本语言，熟练使用常见的数据分析工具；
2、能够独立负责业务的数据分析，有业务数据驱动的实践经验，并能推进优化方案落地执行；
3、对数据敏感，能够把业务问题提炼为数据问题，并提供数据科学解决方案；
4、优秀的逻辑思维能力和沟通能力；
5、加分项：可英文办公。
补充要求：具备信用风险策略、特征工程、通信瓶颈分析相关实践经验者优先。",信用风险策略; 特征工程; 通信瓶颈分析; Hive SQL; 客户效果策略; GSPO
GEN001420,2025-05,数据分析师,资深芯片软件系统分析师（稳定性和可管理性方向）-Data,"1、负责分析和设计芯片产品的规模化交付稳定性解决方案，通过实现和优化各类软硬件架构和接口提升产品在关键场景下的稳定性指标；
2、与上下游团队协作，建立和牵引芯片产品的线上服务质量目标，综合运用技术和流程方法保障目标达成；
3、组织和参与芯片产品重大线上技术问题的攻关，推动问题解决。","1、5年以上面向数据中心的软硬件结合研发经验，熟悉主流服务器系统架构和软硬件技术栈，熟悉云计算场景下的关键业务链路特征，理解数据中心应用对芯片稳定性的需求；
2、具备扎实的底层软件开发基础，熟悉一种或多种SoC芯片的设计原理，如流水线、Cache、电源和时钟、RAS、DFT、安全设计等，在固件、内核、系统中间件、虚拟化基础设施等领域中有丰富的面向主流数据中心场景的研发经验，熟悉关键的芯片软硬件指标，能够从多个维度推动芯片指标的线上达成；
3、熟悉常见的软件性能分析、问题诊断及系统调优方法，具备综合运用主流软硬件调试方法进行复杂问题分析的经验；
4、良好的沟通、文档及团队协作能力。
加分项：
1、RAS和DFT设计开发和落地经验；
2、熟悉GPU或AI加速器的设计实现；
3、具备面向交付的工作经验，如客户工程、芯片质量策划、系统集成测试设计等；
4、芯片监控、运维、诊断、性能分析系统的研发经验。
补充要求：具备SQL、AI行业数据分析、大模型分布式训练相关实践经验者优先。",SQL; AI行业数据分析; 大模型分布式训练; Uplift Model; 商户作弊识别; Benchmark构建
GEN001421,2025-05,数据分析师,意健险理赔岗,"1. 负责团险、个险、旅行险等非车险案件的集中审核与处理，确保理赔流程合规高效，提升案件处理质量；
2. 主导理赔风险管控与流程优化工作，制定标准化作业手册，持续提升理赔运营水平，并对结案率、未决估损、减损效果及客诉率等核心指标负责；
3. 处理理赔争议与投诉案件，协调内外部资源，优化争议化解机制，提升客户满意度；
4. 深入理解保险相关法律法规与监管政策，确保理赔业务符合监管要求，并推动制度与项目在日常工作中的落实；
5. 具备团队管理或复杂项目管理经验，能够带领团队完成理赔业务目标，并推动业务创新与效率提升；
6. 运用数据分析工具进行数据提取、分析与可视化，支持理赔决策优化，具备AI创新意识，助力业务智能化发展。","1. 学历要求：本科及以上学历，保险、金融、医学、法律等相关专业优先，专业不限亦可；
2. 工作经验：具备3年以上非车险理赔核心业务经验，其中至少1年以上团队管理或复杂项目管理经验，熟悉团险、个险、旅行险等业务理赔流程；
3. 能力要求：熟悉理赔全流程及相关法律法规、监管政策，具备案件审核、风险管控及流程优化能力；能够运用分析工具进行数据提取、分析与可视化呈现，具备AI创新意识；能够制定作业手册，提升理赔水平；对结案率、未决、估损偏差、减损、客诉等核心运营指标负责；
4. 基本素质：具备良好的沟通协调能力，能够独立分析和解决问题，对工作有强烈的责任心，注重团队合作，具备较强的抗压能力，能够适应快节奏工作环境。
符合京东价值观：客户为先、创新、拼搏、担当、感恩、诚信。
补充要求：具备SQL、大数据处理、Spark相关实践经验者优先。",SQL; 大数据处理; Spark; 威胁情报; 机器学习建模; 数据仓库; 核保模型; 威胁关联
GEN001422,2025-06,数据分析师,游戏数据分析师-【游戏事业部】,"1、根据游戏的节奏输出数据总结报告，对游戏进行准确的评估，指出游戏版本和运营的问题，确立调优方向；
2、和投放、版本、本地化、商业化配合，针对关键问题给出可落地的调优方案，从数据角度进行跟踪和迭代，切实提升游戏的核心数据；
3、监控游戏日常数据，及时预警数据异常，定期输出报告对游戏的数据走势和异动作出研判；
4、结合自身业务特点和平台的数据能力，推动游戏的精细化运营，包括：个性化体验、精准拉新、预流失干预等；
5、负责日常数据体系的规划和落地，维护游戏日志，主导报表开发；
6、统筹中重度产品的数据工作，以数据分析为核心，驱动产品测试期的调优和上线期的增长。","1、3年以上游戏数据分析经验，有完整的成功项目经验；
2、具备良好的数据敏感度，较强的逻辑思维和分析能力；
3、对手游市场有着良好的宏观视野，对1个以上主流游戏品类有深入的业务理解；
4、良好的洞察问题本质的能力，坚实的推动问题解决的能力；
5、熟练掌握Excel，PPT，会使用查询工具（SQL、hive）；
6、会使用分析工具（Python、SPSS、R语言、SAS等）优先。",SQL; 大模型分布式训练; 机器学习建模; Prompt Engineering工程化; 资金流转分析; 信用风险策略; 数据获取; Copilot
GEN001423,2025-06,数据分析师,资深AI评测工程师（多模态与 AIGC方向）,"1.Benchmark 构建与管理：负责高质量评测数据集的挖掘、清洗、标注与动态更新，设计长尾场景测试集，专门捕捉模型在极端或复杂指令下的失效点；
2.自动化评测流水线开发：搭建自动评测框架，集成主流开源评测工具（如 OpenCompass, VLMEvalKit 等）。开发基于模型的自动评分器，提升评测效率并保持与人工评价的高一致性；
3.AIGC 专项评测：建立图像/视频生成的质量评估体系，涵盖视觉效果、语义遵循、物理规律等维度，并解决生成内容的主观评价量化难题。
补充职责：结合业务场景推进大数据处理、Hive SQL、预训练数据相关能力建设与落地。","1.教育背景：计算机、数学、数据科学等相关专业硕士及以上学历；
2.方法论深度：熟悉各类评测技术（如 A/B Testing, Elo Rating, LLM-as-a-Judge），能独立设计复杂的评测实验。了解 LLM、CV 及多模态模型的基本原理，知道模型在哪些地方容易“翻车”；
3.实战经验：有 Benchmark 构建经验（如构建过公司内部的行业测试集、Prompt 库或高质量标注集）。熟悉多模态评测维度（如 OCR、视觉推理、属性对齐）及 AIGC 评估指标（如 CLIP Score, Aesthetic Score, LPIPS 等）；
4.工程能力：精通 Python，能熟练编写自动化脚本，有处理大规模文本/多媒体数据的经验。
补充要求：具备大数据处理、Hive SQL、预训练数据相关实践经验者优先。",大数据处理; Hive SQL; 预训练数据; 商户作弊识别; 通信瓶颈分析; BI工具; CNN; WMS
GEN001424,2025-07,数据分析师,GPU资源效能分析师（J95909）,#NAME?,"-具备云计算、GPU 相关硬件、AI Infra、或大模型训练任一方向的知识背景
-熟悉 GPU 基础指标（如利用率、显存占用、通信瓶颈、MFU 等）并具备相关分析经验
-具备良好的数据分析能力，熟练使用 SQL / Python或可视化工具
-具备清晰的数据分析逻辑，能从数据中发现问题并提出可量化的优化建议，有较强的逻辑和沟通能力
-出色的团队协作能力和学习能力，有独立思考和判断能力，善于团结多方面力量推动项目落地",大模型分布式训练; 数据仓库; 编程语言; 量化模型; CNN; 反作弊
