job_id,month,standard_job,job_title,job_responsibility,job_requirement,skills
GEN001381,2026-02,数据开发工程师,供应链规划与交付数据工程师,"1. 从数据中心资源规划、供需匹配、容量计划、运营分析等多角度，进行数据挖潜并以系统为主体实时计算出最优策略，实现容量统计分析和资源治理；
2. 基于IDC、网络、和服务器一体化的角度剖析问题，用数据支持有落地可能性的策略建议或解决方案；
3. 与产品技术团队协同，发现、孵化算法、产品类项目。","1.硕士及以上学历，统计学、数据、计算机相关专业优先考虑；
2.掌握分类、聚类、预测、关联规则、序列模式等挖掘算法；
3.熟悉R、python等任一种专业数据分析工具；
4.能独立进行数据处理，撰写专项分析报告；
5.数据敏感度高，善于从数据中发现问题，并可给出一定的解决方案；
6.学习能力强，具备良好的沟通能力，能充分理解业务逻辑和目的，有清晰的数据分析思路和方法。",Hive; AI工作流设计; 上下文工程; RAG; 搜索算法; Hadoop
GEN001382,2026-03,数据开发工程师,AI数据工程师,请您详见岗位意向中的岗位职责,请您详见岗位意向中的岗位要求,Flink; ClickHouse; Spark; Go; Kafka; 世界模型; MySQL; 信息安全; 自然语言处理
GEN001383,2026-03,数据开发工程师,供应链规划与交付数据工程师,"1. 从数据中心资源规划、供需匹配、容量计划、运营分析等多角度，进行数据挖潜并以系统为主体实时计算出最优策略，实现容量统计分析和资源治理；
2. 基于IDC、网络、和服务器一体化的角度剖析问题，用数据支持有落地可能性的策略建议或解决方案；
3. 与产品技术团队协同，发现、孵化算法、产品类项目。
补充职责：结合业务场景推进Flink、AI工作流设计、Ray相关能力建设与落地。","1.硕士及以上学历，统计学、数据、计算机相关专业优先考虑；
2.掌握分类、聚类、预测、关联规则、序列模式等挖掘算法；
3.熟悉R、python等任一种专业数据分析工具；
4.能独立进行数据处理，撰写专项分析报告；
5.数据敏感度高，善于从数据中发现问题，并可给出一定的解决方案；
6.学习能力强，具备良好的沟通能力，能充分理解业务逻辑和目的，有清晰的数据分析思路和方法。
补充要求：具备Flink、AI工作流设计、Ray相关实践经验者优先。",Flink; AI工作流设计; Ray; 多模态; 算法工程; 世界模型; 模型微调
GEN001384,2026-04,数据开发工程师,AI数据高级工程师,请您详见岗位意向中的岗位职责,"请您详见岗位意向中的岗位要求
补充要求：具备Python、Go、RAG相关实践经验者优先。",Python; Go; RAG; ClickHouse; Redis; 模型评测; 模型微调; SRE
GEN001385,2026-04,数据开发工程师,数据工程负责人-抖音,"1、负责抖音数据平台后台研发工作；
2、支撑业务快速迭代，保证在线服务质量；
3、负责在线系统稳定性优化，性能调优等工作；
4、处理海量数据与分布式系统，保障系统在实时性和稳定性方面达到高要求。
补充职责：结合业务场景推进Python、Hive、Go相关能力建设与落地。","1、5年以上大数据后端开发工作经验，计算机相关专业本科以上学历，深入理解计算机原理，有扎实的数据结构和算法基础；
2、具有项目独立开发经验，特别是复杂项目的协同开发能力；
3、精通Java/Go/Scala/C++/Python等至少一门语言，熟悉SpringBoot和微服务开发；
4、熟练使用MySQL/Redis/Kafka/ELAS。",Python; Hive; Go; RAG; Ray; 多模态; 查询优化
GEN001386,2026-05,数据开发工程师,数据技术及产品部-AI 数据研发工程-Agent数据建设方向,"1、主导面向Agent的新型数据体系架构设计与落地，推动数据资产从传统报表模式向智能体可消费模式演进；
2、负责端到端数据建模设计与开发交付，实现核心业务实体模型设计；
3、负责数据质量治理与链路稳定性保障，建立监控告警、血缘追踪与异常恢复机制，确保数据SLA；
4、负责面向Agent交互场景的Skill 开发与调优，覆盖智能找表、自然语言查询、数据分析洞察等核心能力，持续提升问数准确率与响应效率。","1. 技术基础扎实：熟练掌握java、python、sql中一种或多种数据处理语言等，具备良好的编程习惯与工程能力；熟悉 Linux/Unix 环境及常用 Shell 操作；
2. 数据处理与平台经验：熟悉主流大数据平台（如 Hadoop、Spark、Flink、MaxCompute 等），有数据清洗、ETL开发、数据建模或数据仓库建设经验者优先；
3. 数据资产意识强：对元数据管理、数据质量、数据血缘、数据标准等数据治理核心领域有理解或实践经验者优先；
4. 业务理解与沟通能力：具备良好的逻辑思维与业务敏感度，能够与业务方高效沟通，将业务需求转化为数据解决方案；
5. 学习与适应能力强：对新技术和复杂系统有强烈好奇心，能快速学习并适应高节奏的技术演进与业务变化；
6. 团队协作精神：积极主动，责任心强，具备良好的团队协作意识和项目推动能力；
7. 学历背景：本科及以上学历，计算机、数学、统计、信息管理等相关专业优先。",Python; RAG; Java; 多模态; MySQL; 深度学习; SRE; 自然语言处理
GEN001387,2026-06,数据开发工程师,推荐大数据工程师实习生-Data-抖音/直播/电商/剪映,"ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会。
团队介绍：推荐架构团队支撑字节跳动旗下多款APP产品，如抖音、今日头条、番茄小说、西瓜视频、剪映等推荐系统架构的设计和开发，保障系统的稳定和高可用，致力于抽象系统通用组件和服务，建设推荐中台、数据中台；关于在线服务，在这里你有机会参与大规模机器学习在线预估框架的研发与优化，也有机会参与模型训练与调度等相关问题的研究与突破，解决系统瓶颈，降低成本开销；如你对大数据感兴趣，在这里也有机会参与通用实时计算系统的开发、构建统一的推荐特征中台，为推荐业务实现先进的消重、计数、特征服务等；我们期待热爱技术的你加入，一起创造更多可能。
1、参与字节跳动旗下相关产品的推荐架构工作，解决推荐核心系统的架构优化问题；
2、参与推荐场景的特征和样本的架构抽象和流程优化，支持大规模数据挖掘和机器学习的优化，支持推荐平台的研发；
3、针对超高吞吐和低延迟的大数据系统，提升系统的数据准确性、稳定性、性能和可扩展性；
4、核心组件的研发和优化、新技术的应用和落地，基于AI赋能、提升研发效率。
补充职责：结合业务场景推进AI工作流设计、RAG、上下文工程相关能力建设与落地。","1、2027届本科及以上学历在读；
2、扎实的编程能力与计算机基础，熟练一种或几种编程语言，例如Java/C++/Scala/Python；了解流批数据分布式计算与分布式存储的理论与架构设计；
3、乐于挑战没有明显答案的问题，对新技术有强烈的学习热情，有较强技术视野。
【加分项】
1、对多个大数据数据处理领域的开源框架有一定的理解，包括但不限于Flink/Spark/Hadoop/Hive/Kafka/Pulsar/Hbase/RocksDB/Hudi/Iceberge/ClickHouse等；
2、有TB级以上数据流批处理经验；
3、对推荐、搜索、广告相关领域有所了解；
4、对机器学习架构或搜索、广告、推荐领域模型有一定了解。",AI工作流设计; RAG; 上下文工程; 搜索算法; Kafka; 分布式计算; 模型评测; 模型微调
GEN001388,2026-07,数据开发工程师,数据工程负责人-抖音,"1、负责抖音数据平台后台研发工作；
2、支撑业务快速迭代，保证在线服务质量；
3、负责在线系统稳定性优化，性能调优等工作；
4、处理海量数据与分布式系统，保障系统在实时性和稳定性方面达到高要求。
补充职责：结合业务场景推进Hive、数据工程、Redis相关能力建设与落地。","1、5年以上大数据后端开发工作经验，计算机相关专业本科以上学历，深入理解计算机原理，有扎实的数据结构和算法基础；
2、具有项目独立开发经验，特别是复杂项目的协同开发能力；
3、精通Java/Go/Scala/C++/Python等至少一门语言，熟悉SpringBoot和微服务开发；
4、熟练使用MySQL/Redis/Kafka/ELAS。
补充要求：具备Hive、数据工程、Redis相关实践经验者优先。",Hive; 数据工程; Redis; 算法工程; Spark; ClickHouse; Ray; Spring Boot; Kafka
GEN001389,2024-12,数据仓库工程师,实时数据仓库工程师-抖音电商,"1、负责抖音电商业务的实时数据仓库的构建；
2、负责实时指标计算的数据建模、架构设计与开发；
3、负责对实时计算作业的性能进行优化；
4、参与大数据应用规划，为数据产品、挖掘团队提供应用指导；
5、主导Agent核心能力与工作流编排及大模型应用落地：
1）将RAG、Tool Use、上下文管理等关键技术与大数据场景深度融合，为复杂任务提供精准、高效的自动化解决方案（如需求理解、智能SQL生成、自动发布、自动运维等）；
2）推动大模型应用落地，探索包括RAG-QA机器人、数据洞察机器人、AICoding等在真实场景的应用价值，并基于评估体系实现应用效果的持续迭代。","1、熟悉数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、熟练使用Hadoop及Hive，熟悉SQL、Java、Python等编程语言；
3、善于沟通，对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力。
具备LLM应用工程能力者优先：
1、熟悉RAG架构和实现，有检索实践经验；熟悉Prompt工程与Tool Use，理解其在Agent任务拆解与执行中的作用；具备良好的Python开发能力，能灵活运用于Skill等脚本开发。",Shell脚本; Python; Hive; RAG; MySQL
GEN001390,2024-12,数据仓库工程师,数据仓库工程师-抖音生活服务,"1、以抖音系全域数据为依托，参与构建海量数据下符合生活服务业务特性的数据仓库建设；
2、负责数据模型的架构设计、开发以及海量数据下的性能调优、复杂业务场景下的需求交付；
3、参与构建围绕安全、质量、效率、成本等方向的数据管理能力建设，并推动某细分横向场景的落地；
4、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。","1、熟悉数据仓库体系架构、数据建模方法、数据治理等知识，有较强的SQL/ETL开发能力；
2、对数据价值探索充满热情，较强的业务理解和抽象能力，能快速分析和理解问题；
3、掌握大数据技术栈，包括Hadoop/Hive/Spark/OLAP引擎等；
4、思维逻辑清晰，良好的自驱力、沟通能力和解决问题能力；
5、扎实的数据结构、数据库原理等基础知识，理工科本科以上学历，3年以上数据仓库建模经验；
6、具备流量数据体系建设&实时数据体系建设经验优先；
7、具备电商/生活服务相关行业经验优先。
补充要求：具备Flink、数据工程、C/C++相关实践经验者优先。",Flink; 数据工程; C/C++; Shell脚本; Java; 流式计算; 消息队列
GEN001391,2025-01,数据仓库工程师,数据仓库工程师-TikTok,"团队介绍：TikTok是一个覆盖150个国家和地区的国际短视频平台，我们希望通过TikTok发现真实、有趣的瞬间，让生活更美好。TikTok在全球各地设有办公室，全球总部位于洛杉矶和新加坡，办公地点还包括纽约、伦敦、都柏林、巴黎、柏林、迪拜、雅加达、首尔和东京等多个城市。
TikTok研发团队，旨在实现TikTok业务的研发工作，搭建及维护业界领先的产品。加入我们，你能接触到包括用户增长、社交、直播、电商C端、内容创造、内容消费等核心业务场景，支持产品在全球赛道上高速发展；也能接触到包括服务架构、基础技术等方向上的技术挑战，保障业务持续高质量、高效率、且安全地为用户服务；同时还能为不同业务场景提供全面的技术解决方案，优化各项产品指标及用户体验。
在这里，有大牛带队与大家一同不断探索前沿，突破想象空间。在这里，你的每一行代码都将服务亿万用户。在这里，团队专业且纯粹，合作氛围平等且轻松。目前在北京、上海、杭州、广州、深圳分别开放多个岗位机会。
1、构建成本和资源等数仓体系，包括成本账单，机器/资源分布和利用率，业务等级/标签等数据；
2、构建和持续迭代相关模型，如成本/资源预估模型，业务资源转换模型等，优化预算交付体系；
3、将资源成本和业务场景/功能关联，并建立相关指标体系，搭建相关服务，持续驱动上下游进行成本优化；
4、基于相关基础数据，搭建相关数据视图和看板，帮助分析和洞察成本和资源情况，驱动成本优化和容量治理。","1、本科及以上学历，计算机相关专业；熟悉信息和通信技术以及计算机体系结构，例如操作系统、网络、数据库等；
2、熟练使用至少一种编程语言，例如Python、Go、Java、Ruby等；
3、具备系统化解决问题的能力，良好的沟通技巧和主人翁责任感，具备团队合作和沟通能力；
4、有大数据体系相关经验，以及容量资源或成本相关业务经验优先。",数据工程; Shell脚本; Spark; 流式计算; Docker; Redis; Kubernetes
GEN001392,2025-02,数据仓库工程师,数据仓库专家-国际化业务,"1、负责数据仓库架构设计、建模和ETL开发；
2、参与数据ETL流程的优化并解决海量数据ETL相关技术问题；
3、参与复杂数据链路依赖和多元数据内容生态下的数据治理工作；
4、背靠字节跳动强大的中台架构和产品体系，在业务快速落地数据解决方案。","1、精通数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、具备较强的编码能力，熟练掌SQL/Python/Java/Hive/Spark/Kafka/Flink中的多项；
3、对数据敏感，认真细致，善于从数据中发现疑点；
4、善于沟通，具备优秀的技术与业务结合能力；
5、较好的英文沟通能力是加分项。",Flink; 数据工程; C/C++; Python; Kafka; 网络技术; MongoDB; 模型训练
GEN001393,2025-02,数据仓库工程师,数据仓库工程师-抖音房产业务平台,"1、以抖音系全域数据为依托，参与构建海量数据下符合房产业务特性的数据仓库建设；
2、负责数据模型的架构设计、开发以及海量数据下的性能调优、复杂业务场景下的需求交付；
3、参与构建围绕安全、质量、效率、成本等方向的数据管理能力建设，并推动某细分横向场景的落地；
4、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。","1、熟悉数据仓库体系架构、数据建模方法、数据治理等知识，有较强的SQL/ETL开发能力；
2、对数据价值探索充满热情，较强的业务理解和抽象能力，能快速分析和理解问题；
3、掌握大数据技术栈，包括Hadoop/Hive/Spark/OLAP引擎等；
4、思维逻辑清晰，良好的自驱力、沟通能力和解决问题能力；
5、扎实的数据结构、数据库原理等基础知识，理工科本科以上学历，3年以上数据仓库建模经验；
6、具备流量数据体系建设&实时数据体系建设经验优先；
7、具备房产服务相关行业经验优先。",数据工程; Hive; Java; 流式计算; 操作系统; Kubernetes; Tool Use
GEN001394,2025-03,数据仓库工程师,数据仓库工程师-TikTok,"团队介绍：TikTok是一个覆盖150个国家和地区的国际短视频平台，我们希望通过TikTok发现真实、有趣的瞬间，让生活更美好。TikTok在全球各地设有办公室，全球总部位于洛杉矶和新加坡，办公地点还包括纽约、伦敦、都柏林、巴黎、柏林、迪拜、雅加达、首尔和东京等多个城市。
TikTok研发团队，旨在实现TikTok业务的研发工作，搭建及维护业界领先的产品。加入我们，你能接触到包括用户增长、社交、直播、电商C端、内容创造、内容消费等核心业务场景，支持产品在全球赛道上高速发展；也能接触到包括服务架构、基础技术等方向上的技术挑战，保障业务持续高质量、高效率、且安全地为用户服务；同时还能为不同业务场景提供全面的技术解决方案，优化各项产品指标及用户体验。
在这里，有大牛带队与大家一同不断探索前沿，突破想象空间。在这里，你的每一行代码都将服务亿万用户。在这里，团队专业且纯粹，合作氛围平等且轻松。目前在北京、上海、杭州、广州、深圳分别开放多个岗位机会。
1、构建成本和资源等数仓体系，包括成本账单，机器/资源分布和利用率，业务等级/标签等数据；
2、构建和持续迭代相关模型，如成本/资源预估模型，业务资源转换模型等，优化预算交付体系；
3、将资源成本和业务场景/功能关联，并建立相关指标体系，搭建相关服务，持续驱动上下游进行成本优化；
4、基于相关基础数据，搭建相关数据视图和看板，帮助分析和洞察成本和资源情况，驱动成本优化和容量治理。","1、本科及以上学历，计算机相关专业；熟悉信息和通信技术以及计算机体系结构，例如操作系统、网络、数据库等；
2、熟练使用至少一种编程语言，例如Python、Go、Java、Ruby等；
3、具备系统化解决问题的能力，良好的沟通技巧和主人翁责任感，具备团队合作和沟通能力；
4、有大数据体系相关经验，以及容量资源或成本相关业务经验优先。",数据工程; Hive; Spark; Shell脚本; Go; 知识图谱; 流式计算
GEN001395,2025-04,数据仓库工程师,资深数据仓库工程师-抖音生活服务,"1、以抖音系全域数据为依托，参与构建海量数据下符合生活服务业务特性的数据仓库建设；
2、负责数据模型的架构设计、开发以及海量数据下的性能调优、复杂业务场景下的需求交付；
3、参与构建围绕安全、质量、效率、成本等方向的数据管理能力建设，并推动某细分横向场景的落地；
4、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。","1、熟悉数据仓库体系架构、数据建模方法、数据治理等知识，有较强的SQL/ETL开发能力；
2、对数据价值探索充满热情，较强的业务理解和抽象能力，能快速分析和理解问题；
3、掌握大数据技术栈，包括Hadoop/Hive/Spark/OLAP引擎等；
4、思维逻辑清晰，良好的自驱力、沟通能力和解决问题能力；
5、扎实的数据结构、数据库原理等基础知识，理工科本科以上学历，3年以上数据仓库建模经验；
6、具备流量数据体系建设&实时数据体系建设经验优先；
7、具备电商/生活服务相关行业经验优先。
补充要求：具备HBase、Kafka、Spark相关实践经验者优先。",HBase; Kafka; Spark; Java; Kubernetes
GEN001396,2025-06,数据仓库工程师,资深数据仓库工程师-抖音生活服务,"1、以抖音系全域数据为依托，参与构建海量数据下符合生活服务业务特性的数据仓库建设；
2、负责数据模型的架构设计、开发以及海量数据下的性能调优、复杂业务场景下的需求交付；
3、参与构建围绕安全、质量、效率、成本等方向的数据管理能力建设，并推动某细分横向场景的落地；
4、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。
补充职责：结合业务场景推进Flink、数据工程、Kafka相关能力建设与落地。","1、熟悉数据仓库体系架构、数据建模方法、数据治理等知识，有较强的SQL/ETL开发能力；
2、对数据价值探索充满热情，较强的业务理解和抽象能力，能快速分析和理解问题；
3、掌握大数据技术栈，包括Hadoop/Hive/Spark/OLAP引擎等；
4、思维逻辑清晰，良好的自驱力、沟通能力和解决问题能力；
5、扎实的数据结构、数据库原理等基础知识，理工科本科以上学历，3年以上数据仓库建模经验；
6、具备流量数据体系建设&实时数据体系建设经验优先；
7、具备电商/生活服务相关行业经验优先。
补充要求：具备Flink、数据工程、Kafka相关实践经验者优先。",Flink; 数据工程; Kafka; Hadoop; C/C++; Go; 操作系统
GEN001397,2025-07,数据仓库工程师,高级数据仓库工程师-中台业务,"1、负责字节跳动中台业务的数据仓库架构设计、建模和ETL开发；
2、参与数据治理工作，提升数据易用性及数据质量，与数据工具团队紧密合作；
3、理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。","1、精通数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、具备较强的编码能力，熟悉sql，python，hive，spark，kafka，flink中的多项，有至少TB以上级大数据处理经验；
3、熟练掌握批计算相关技术栈，了解流计算相关技术，有HTAP/HSAP相关实践经验优先；
4、善于沟通，具备优秀的技术与业务结合能力。
补充要求：具备prompt工程、Shell脚本、Elasticsearch相关实践经验者优先。",prompt工程; Shell脚本; Elasticsearch; Docker
GEN001398,2025-08,数据仓库工程师,数据仓库工程师（Flow方向）-Data,"1、参与离线和实时数据仓库建设工作；
2、参与数据ETL流程的优化并解决海量数据ETL相关技术问题；
3、参与复杂数据链路依赖和多元数据内容生态下的数据治理工作；
4、参与AI智能化产品数据隐私合规建设；
5、背靠强大的中台架构和产品体系，在业务快速落地数据解决方案。
补充职责：结合业务场景推进Python、Hive、数据工程相关能力建设与落地。","1、精通数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、具备较强的编码能力，熟悉SQL、Python、Hive、Spark、Kafka、Flink中的多项，有TB以上大数据处理经验；
3、对数据敏感，认真细致，善于从数据中发现疑点；
4、善于沟通，具备优秀的技术与业务结合能力。
加分项
1、有数据安全隐私合规建设经验。",Python; Hive; 数据工程; Shell脚本; RAG; Redis; 消息队列; 网络技术
GEN001399,2025-10,数据仓库工程师,数据仓库工程师-数据平台,"1、基于抖音全域数据，构建电商业务场景的数据仓库体系；
2、负责数据仓库模型设计、ETL开发，海量数据下的性能调优，以及复杂业务场景下的需求交付；
3、构建围绕安全、质量、效率、成本等方向的数据治理和运维能力建设，并推动相关工具的产品化落地；
4、参与画像标签体系建设，包括但不限于画像标签的生产、管理以及应用等；
5、深入业务，理解并合理抽象业务需求，沉淀高质量体系化的数据资产，为业务赋能。","1、计算机或相关专业，本科及以上学历，3年以上数据仓库相关工作经验；
2、具有丰富的数据开发经验，对数据处理、数据建模、数据分析等有深刻认识和实战经验，熟悉Kimball维度建模方法论；
3、熟悉大数据的常用技术栈（Hadoop，Hive，Spark，Flink，HBase等），具备PB级体量的实战经验；
4、精通SQL，具备海量数据下的性能调优能力，熟练掌握Java或Python；
5、有数据治理经验，对数据质量的重要性有深刻认识；
6、业务理解力强，对数据、新技术敏感，对云计算、大数据技术充满热情，具备积极乐观、诚信负责的职业素养，拥有强烈的进取心、求知欲及团队合作精神，能够精益求精、持续迭代优化。",Hive; Kafka; prompt工程; Docker; Elasticsearch
GEN001400,2025-10,数据仓库工程师,服务零售数仓项目实习生,"1.数据仓库的建设、组织和管理，沉淀数据资产；
2.数据建设过程的各项工具研发，如数据安全、数据质量、数据开发的工具链等；
3.数据应用的研发，如商业智能、挖掘、分析报告、数据可视化等；
4.其他服务于业务各环节的数据运营工作。","1.计算机、信息技术相关专业本科以上学历，对数据技术感兴趣；
2.熟练掌握至少一种编程语言（包括但不限于Python、Java、C++等），熟练掌握算法数据结构，有编程实践经验；
3.掌握数据库基本原理和知识，熟练使用SQL。",Python; 知识图谱; prompt工程; 数据工程; Spark; 操作系统; Go; Shell脚本
GEN001401,2025-11,数据仓库工程师,数据仓库专家-抖音生活服务,"1、负责字节跳动抖音生活服务业务数据仓库的大数据项目整体架构规划；
2、负责核心技术问题的攻关，解决项目开发过程中的技术难题；
3、负责数据模型架构设计、实施、性能优化以及相关技术问题的解决；
4、负责项目对外技术方案沟通，具有较强的沟通，表达和文案能力。
补充职责：结合业务场景推进Python、知识图谱、Java相关能力建设与落地。","1、熟悉大数据相关技术：Kafka/Flink/Hadoop/Druid/HBase/Hive 等；
2、熟练使用 Java、Go、Python语言中的一种或者多种；
3、熟悉业务建模、数据仓库建模、精通ETL设计开发，具备体系化的数据质量与数据治理相关经验，有大型项目相关领域深入实践经验，能独立主导完成某一业务领域的整体模型设计，具备跨域的沟通协调能力。
4、熟悉Hadoop/Yarn/Hive等大数据体系，深入了解其背后的实现原理，并能够调优；具有超大规模数据项目，有百万级TPS数据处理经验尤佳。
5、了解统计以及数据挖掘、机器学习、人工智能技术，会使用关联分析、分类预测、聚类分析等常用分析方法；
6、良好的思维逻辑性和语言表达能力，以及良好的项目沟通和协调能力。",Python; 知识图谱; Java; MongoDB; 流式计算; MySQL
GEN001402,2026-02,数据仓库工程师,数据仓库专家-国际化业务,"1、负责数据仓库架构设计、建模和ETL开发；
2、参与数据ETL流程的优化并解决海量数据ETL相关技术问题；
3、参与复杂数据链路依赖和多元数据内容生态下的数据治理工作；
4、背靠字节跳动强大的中台架构和产品体系，在业务快速落地数据解决方案。","1、精通数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、具备较强的编码能力，熟练掌SQL/Python/Java/Hive/Spark/Kafka/Flink中的多项；
3、对数据敏感，认真细致，善于从数据中发现疑点；
4、善于沟通，具备优秀的技术与业务结合能力；
5、较好的英文沟通能力是加分项。",Python; Hive; Kafka; Java; prompt工程; Redis; 消息队列; Shell脚本; Elasticsearch
GEN001403,2026-03,数据仓库工程师,资深数据仓库工程师-抖音生活服务,"1、以抖音系全域数据为依托，参与构建海量数据下符合生活服务业务特性的数据仓库建设；
2、负责数据模型的架构设计、开发以及海量数据下的性能调优、复杂业务场景下的需求交付；
3、参与构建围绕安全、质量、效率、成本等方向的数据管理能力建设，并推动某细分横向场景的落地；
4、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。
补充职责：结合业务场景推进Java、Kafka、机器学习相关能力建设与落地。","1、熟悉数据仓库体系架构、数据建模方法、数据治理等知识，有较强的SQL/ETL开发能力；
2、对数据价值探索充满热情，较强的业务理解和抽象能力，能快速分析和理解问题；
3、掌握大数据技术栈，包括Hadoop/Hive/Spark/OLAP引擎等；
4、思维逻辑清晰，良好的自驱力、沟通能力和解决问题能力；
5、扎实的数据结构、数据库原理等基础知识，理工科本科以上学历，3年以上数据仓库建模经验；
6、具备流量数据体系建设&实时数据体系建设经验优先；
7、具备电商/生活服务相关行业经验优先。",Java; Kafka; 机器学习; Kubernetes; Redis; C/C++; Go; 流式计算; Docker
GEN001404,2026-03,数据仓库工程师,实时数据仓库工程师-抖音电商,"1、负责抖音电商业务的实时数据仓库的构建；
2、负责实时指标计算的数据建模、架构设计与开发；
3、负责对实时计算作业的性能进行优化；
4、参与大数据应用规划，为数据产品、挖掘团队提供应用指导；
5、主导Agent核心能力与工作流编排及大模型应用落地：
1）将RAG、Tool Use、上下文管理等关键技术与大数据场景深度融合，为复杂任务提供精准、高效的自动化解决方案（如需求理解、智能SQL生成、自动发布、自动运维等）；
2）推动大模型应用落地，探索包括RAG-QA机器人、数据洞察机器人、AICoding等在真实场景的应用价值，并基于评估体系实现应用效果的持续迭代。
补充职责：结合业务场景推进Python、Spark、机器学习相关能力建设与落地。","1、熟悉数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、熟练使用Hadoop及Hive，熟悉SQL、Java、Python等编程语言；
3、善于沟通，对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力。
具备LLM应用工程能力者优先：
1、熟悉RAG架构和实现，有检索实践经验；熟悉Prompt工程与Tool Use，理解其在Agent任务拆解与执行中的作用；具备良好的Python开发能力，能灵活运用于Skill等脚本开发。",Python; Spark; 机器学习; 数据工程; Kubernetes; Redis; Flink; 消息队列; Elasticsearch
GEN001405,2026-04,数据仓库工程师,数据仓库Leader-抖音直播,"1、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作；
2、负责数据仓库团队规划建设，打造行业领先的数据仓库团队，发挥数据价值；
3、负责需求的沟通与数据开发项目管理。","1、熟悉数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、善于沟通，对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力；
3、5年以上数据仓库或大数据开发，丰富的实时或者离线数据体系建设经验；
4、有大数据团队负责人角色经验者优先；
5、有数据和大模型领域结合的前沿思考或实践经验优先。
补充要求：具备Python、Java、数据工程相关实践经验者优先。",Python; Java; 数据工程; Kubernetes; Flink; Tool Use; 流式计算
GEN001406,2026-05,数据仓库工程师,数据仓库Leader-抖音,"1、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作；
2、负责数据仓库团队规划建设，打造行业的数据仓库团队，发挥数据价值；
3、负责需求的沟通与数据开发项目管理。
补充职责：结合业务场景推进Hive、Java、机器学习相关能力建设与落地。","1、熟悉数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、善于沟通，对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力；
3、5年以上数据仓库或大数据开发，丰富的实时或者离线数据体系建设经验；
4、有大数据团队负责人角色经验者优先；
5、有复杂业务场景的数据体系建设经验优先。",Hive; Java; 机器学习; Redis; 数据工程; 模型训练; Shell脚本
GEN001407,2026-06,数据仓库工程师,资深数据仓库工程师-抖音生活服务,"1、以抖音系全域数据为依托，参与构建海量数据下符合生活服务业务特性的数据仓库建设；
2、负责数据模型的架构设计、开发以及海量数据下的性能调优、复杂业务场景下的需求交付；
3、参与构建围绕安全、质量、效率、成本等方向的数据管理能力建设，并推动某细分横向场景的落地；
4、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。","1、熟悉数据仓库体系架构、数据建模方法、数据治理等知识，有较强的SQL/ETL开发能力；
2、对数据价值探索充满热情，较强的业务理解和抽象能力，能快速分析和理解问题；
3、掌握大数据技术栈，包括Hadoop/Hive/Spark/OLAP引擎等；
4、思维逻辑清晰，良好的自驱力、沟通能力和解决问题能力；
5、扎实的数据结构、数据库原理等基础知识，理工科本科以上学历，3年以上数据仓库建模经验；
6、具备流量数据体系建设&实时数据体系建设经验优先；
7、具备电商/生活服务相关行业经验优先。",prompt工程; Hive; 机器学习; Kafka; 知识图谱; Docker
